Date,USDJPY BGN Curncy  (R1),SPX Index  (R2),NKY Index  (R4),DAX Index  (R3),UKX Index  (R3),MXWO Index  (R2),AS51 Index  (R3)
3/30/2007,117.83,1420.86,17287.65,6917.0298,6308,1514.18,5995
4/2/2007,117.86,1424.55,17028.41,6937.1699,6315.5,1518.17,5915.7998
4/3/2007,118.96,1437.77,17244.05,7045.5601,6366.1001,1532.39,6013.3999
4/4/2007,118.73,1439.37,17544.09,7073.9102,6364.7002,1538.17,6097.2002
4/5/2007,118.73,1443.76,17491.42,7099.9102,6397.2998,1542.41,6077.1001
4/6/2007,119.26,,17484.78,,,1542.02,
4/9/2007,119.33,1444.61,17743.76,,,1540.71,
4/10/2007,119.06,1448.39,17664.69,7166.6699,6417.7998,1549.78,6153
4/11/2007,119.39,1438.87,17670.07,7152.8301,6413.2998,1544.24,6151.3999
4/12/2007,119.16,1447.8,17540.42,7142.9502,6416.3999,1548.97,6158.2002
4/13/2007,119.27,1452.85,17363.95,7212.0698,6462.3999,1553.66,6135.7998
4/16/2007,119.74,1468.47,17628.3,7338.0601,6516.2002,1571.64,6197.7002
4/17/2007,118.91,1471.48,17527.45,7348.8301,6497.7998,1574.45,6186.5
4/18/2007,118.69,1472.5,17667.33,7282.3398,6449.3999,1576.04,6236.8999
4/19/2007,118.48,1470.73,17371.97,7242.73,6440.6001,1569.6,6165.0742
4/20/2007,118.69,1484.35,17452.62,7342.54,6486.7998,1583.14,6207.5
4/23/2007,118.65,1480.93,17455.37,7335.6201,6479.7002,1579.77,6209.2002
4/24/2007,118.59,1480.41,17451.77,7270.3198,6429.5,1576.66,6188.2002
4/25/2007,118.75,1495.42,17236.16,7343.0801,6461.8999,1587.76,
4/26/2007,119.57,1494.25,17429.17,7387.02,6469.3999,1585.76,6212.2002
4/27/2007,119.63,1494.07,17400.41,7378.1201,6418.7002,1584.09,6151.6001
4/30/2007,119.53,1482.37,,7408.8701,6449.2002,1577.86,6166
5/1/2007,119.87,1486.3,17274.98,,6419.6001,1575.91,6145.7998
5/2/2007,120.16,1495.92,17394.92,7455.9302,6484.5,1585.85,6237.7002
5/3/2007,120.45,1502.39,,7476.6899,6537.7998,1589.88,6245.6001
5/4/2007,120.19,1505.62,,7516.7598,6603.7002,1597.44,6304.8999
5/7/2007,120.1,1509.48,17669.83,7525.6899,,1605.4,6335.7002
5/8/2007,120.04,1507.72,17656.84,7442.2002,6550.3999,1596.11,6304.3999
5/9/2007,120.09,1512.58,17748.12,7475.9902,6549.6001,1602.48,6341
5/10/2007,119.9,1491.47,17736.96,7415.3301,6524.1001,1584.5,6355.5
5/11/2007,120.2,1505.85,17553.72,7479.3398,6565.7002,1593.84,6297.3999
5/14/2007,120.35,1503.15,17677.94,7459.6099,6555.5,1593.21,6345.1001
5/15/2007,120.28,1501.19,17512.98,7505.3501,6568.6001,1594.4,6291.2002
5/16/2007,120.83,1514.14,17529,7481.25,6559.5,1598.2,6294.6001
5/17/2007,121.31,1512.75,17498.6,7499.5,6579.2998,1595.41,6365.8999
5/18/2007,121.12,1522.75,17399.58,7607.54,6640.8999,1604.62,6312.5
5/21/2007,121.47,1525.1,17556.87,7619.3101,6636.7998,1605.41,6369
5/22/2007,121.56,1524.12,17680.05,7659.3901,6606.6001,1607.11,6338.7998
5/23/2007,121.66,1522.28,17705.12,7735.8799,6616.3999,1612.6,6355.1001
5/24/2007,121.4,1507.51,17696.97,7697.3799,6565.3999,1596.96,6279.1001
5/25/2007,121.79,1515.73,17481.21,7739.2002,6570.5,1599.4,6252.7998
5/28/2007,121.72,,17587.59,,,1601.21,6251.3999
5/29/2007,121.66,1518.11,17672.56,7781.04,6606.5,1605.75,6317.6001
5/30/2007,121.66,1530.23,17588.26,7764.9702,6602.1001,1608.61,6243.3999
5/31/2007,121.73,1530.62,17875.75,7883.04,6621.3999,1616.87,6313.5
6/1/2007,122.1,1536.34,17958.88,7987.8501,6676.7002,1625.22,6333.5
6/4/2007,121.78,1539.18,17973.42,7976.79,6664.1001,1630.06,6392.8999
6/5/2007,121.39,1530.95,18053.81,7919.8301,6632.7998,1624.57,6370.7998
6/6/2007,121.09,1517.38,18040.93,7730.0498,6522.7002,1607.75,6337.1001
6/7/2007,120.98,1490.72,18053.38,7618.6099,6505.1001,1584.77,6311.1001
6/8/2007,121.73,1507.67,17779.09,7590.5,6505.1001,1585.93,6231.7002
6/11/2007,121.73,1509.12,17834.48,7706.1001,6567.5,1591.33,
6/12/2007,121.7,1493,17760.91,7678.2598,6520.3999,1578.06,6240.1001
6/13/2007,122.72,1515.67,17732.77,7680.7598,6559.6001,1589.47,6180.7002
6/14/2007,122.92,1522.97,17842.29,7849.1602,6649.8999,1603.09,6261.2002
6/15/2007,123.44,1532.91,17971.49,8030.6401,6732.3999,1619.22,6293.7998
6/18/2007,123.68,1531.05,18149.52,8036.1201,6703.5,1619.39,6343.3999
6/19/2007,123.36,1533.7,18163.61,8033.52,6650.2002,1619.85,6372
6/20/2007,123.57,1512.84,18211.68,8090.4902,6649.2998,1611.23,6396.8999
6/21/2007,123.72,1522.19,18240.3,7964.71,6596,1610.32,6387
6/22/2007,123.89,1502.56,18188.63,7949.6299,6567.3999,1598.1,6382.6001
6/25/2007,123.67,1497.74,18087.48,7930.6099,6588.3999,1593.49,6329.7998
6/26/2007,123.26,1492.89,18066.11,7860.52,6559.2998,1587.83,6308.6001
6/27/2007,122.84,1506.34,17849.28,7801.23,6527.6001,1588.19,6184.2002
6/28/2007,123.18,1505.71,17932.27,7921.3599,6571.2998,1596.36,6265.6001
6/29/2007,123.17,1503.35,18138.36,8007.3198,6607.8999,1602.36,6274.8999
7/2/2007,122.42,1519.43,18146.3,7958.2402,6590.6001,1616.87,6263.2998
7/3/2007,122.47,1524.87,18149.9,8050.6802,6639.7998,1624.39,6299
7/4/2007,122.7,,18168.72,8075.2598,6673.1001,1627.41,6298.6001
7/5/2007,122.95,1525.4,18221.48,7987.1299,6635.2002,1624.26,6362.2998
7/6/2007,123.34,1530.44,18140.94,8048.3198,6690.1001,1631.37,6351.1001
7/9/2007,123.41,1531.85,18261.98,8077.3901,6712.7002,1635.76,6400.6001
7/10/2007,121.74,1510.12,18252.67,7964.7598,6630.8999,1622.9,6361.5
7/11/2007,122.49,1518.76,18049.51,7898.54,6615.1001,1625.1,6325.1001
7/12/2007,122.42,1547.7,17984.14,8053.4302,6697.7002,1646.21,6363.3999
7/13/2007,121.93,1552.5,18238.95,8092.77,6716.7002,1654.8,6389.3999
7/16/2007,121.9,1549.52,,8105.6899,6697.7002,1654.05,6380.7998
7/17/2007,122.34,1549.37,18217.27,8038.21,6659.1001,1651.85,6381.6001
7/18/2007,121.95,1546.17,18015.58,7893.6099,6567.1001,1643.92,6329.1001
7/19/2007,122.01,1553.08,18116.57,7991.21,6640.2002,1654.91,6384.2002
7/20/2007,121.28,1534.1,18157.93,7874.8501,6585.2002,1642.2,6421.7998
7/23/2007,121.1,1541.57,17963.64,7944.21,6624.3999,1645.82,6390.3999
7/24/2007,120.26,1511.04,18002.03,7806.79,6498.7002,1622.69,6422.2998
7/25/2007,120.5,1518.09,17858.42,7692.5498,6454.2998,1614.79,6340.5
7/26/2007,118.68,1482.66,17702.09,7508.96,6251.2002,1579.15,6258.5
7/27/2007,118.63,1458.95,17283.81,7451.6802,6215.2002,1555.57,6082.8999
7/30/2007,119.06,1473.91,17289.3,7456.3101,6206.1001,1564.22,6108.7998
7/31/2007,118.62,1455.27,17248.89,7584.1401,6360.1001,1565.81,6144.2002
8/1/2007,118.96,1465.81,16870.98,7473.9302,6250.6001,1556.33,5941.2002
8/2/2007,119.21,1472.2,16984.11,7534.1299,6300.2998,1564.86,6011.7998
8/3/2007,118.06,1433.06,16979.86,7435.6699,6224.2998,1542.18,6021
8/6/2007,118.88,1467.67,16914.46,7444.4502,6189.1001,1554.46,5920.2002
8/7/2007,118.84,1476.71,16921.77,7513.6602,6308.7998,1563.85,5985
8/8/2007,119.73,1497.49,17029.28,7605.9399,6393.8999,1589.53,6100.7998
8/9/2007,118.16,1453.09,17170.6,7453.5898,6271.2002,1554.91,6165.6001
8/10/2007,118.4,1453.64,16764.09,7343.2598,6038.2998,1531.42,5936
8/13/2007,118.25,1452.92,16800.05,7474.3301,6219,1539.5,6011.6001
8/14/2007,117.58,1426.54,16844.61,7425.0698,6143.5,1517.38,5964.7998
8/15/2007,116.61,1406.7,16475.61,7445.8999,6109.2998,1494.53,5788
8/16/2007,113.89,1411.27,16148.49,7270.0698,5858.8999,1473.37,5711.5
8/17/2007,114.36,1445.94,15273.68,7378.29,6064.2002,1498.24,5671
8/20/2007,114.88,1445.55,15732.48,7407.5298,6078.7002,1507.46,5932.6001
8/21/2007,114.44,1447.12,15901.34,7424.75,6086.1001,1513.31,5989.3999
8/22/2007,115.34,1464.07,15900.64,7500.48,6196,1531.75,6005
8/23/2007,116.2,1462.5,16316.32,7511.96,6196.8999,1540.08,6159.7002
8/24/2007,116.45,1479.37,16248.97,7507.27,6220.1001,1552.63,6088.5
8/27/2007,115.86,1466.79,16301.39,7485.9902,,1548.48,6185.2002
8/28/2007,114.27,1432.36,16287.49,7430.2402,6102.2002,1520.88,6176.2998
8/29/2007,116.18,1463.76,16012.83,7439.1802,6132.2002,1536.98,6100.2998
8/30/2007,115.86,1457.64,16153.82,7519.9399,6212,1540.42,6135
8/31/2007,115.77,1473.99,16569.09,7638.1699,6303.2998,1561.59,6247.2002
9/3/2007,115.97,,16524.93,7648.5801,6315.2002,1562.64,6267.2998
9/4/2007,116.33,1489.42,16420.47,7721.77,6376.7998,1572.91,6293.2998
9/5/2007,115.28,1472.29,16158.45,7588.0298,6270.7002,1555.99,6262.7002
9/6/2007,115.38,1478.55,16257,7621.7202,6313.2998,1563.25,6251
9/7/2007,113.38,1453.55,16122.16,7436.6299,6191.2002,1542.64,6278.3999
9/10/2007,113.72,1451.7,15764.97,7375.4399,6134.1001,1533.72,6191.2002
9/11/2007,114.27,1471.49,15877.67,7457.8999,6280.7002,1555.39,6235.5
9/12/2007,114.26,1471.56,15797.6,7472.9902,6306.2002,1559.47,6220.2998
9/13/2007,115.09,1483.95,15821.19,7535.9702,6363.8999,1568.87,6230.6001
9/14/2007,115.37,1484.25,16127.42,7497.7402,6289.2998,1566.52,6306.7998
9/17/2007,115.12,1476.65,,7479.8501,6182.7998,1554.12,6271.3999
9/18/2007,116.08,1519.78,15801.8,7575.21,6283.2998,1579.56,6192.5
9/19/2007,116.1,1529.03,16381.54,7750.8398,6460,1609.85,6356.1001
9/20/2007,114.76,1518.75,16413.79,7735.0898,6429,1609.96,6393.7002
9/21/2007,115.5,1525.75,16312.61,7794.4302,6456.7002,1614.11,6357.8999
9/24/2007,114.87,1517.73,,7787.9199,6465.8999,1611.84,6451.5
9/25/2007,114.78,1517.21,16401.73,7769.4399,6396.8999,1609.75,6483
9/26/2007,115.56,1525.42,16435.74,7804.1499,6433,1616.57,6481.3999
9/27/2007,115.63,1531.38,16832.22,7853.79,6486.3999,1631.3,6538.1001
9/28/2007,114.81,1526.75,16785.69,7861.5098,6466.7998,1633.58,6567.7998
10/1/2007,115.74,1547.04,16845.96,7922.4199,6506.2002,1649.1,6563.7002
10/2/2007,115.75,1546.63,17046.78,7946.79,6500.3999,1650.31,6659.8999
10/3/2007,116.75,1539.59,17199.89,7955.2998,6535.2002,1647.82,6659.9502
10/4/2007,116.46,1542.84,17092.49,7944.9902,6547.8999,1648.63,6566.8999
10/5/2007,116.97,1557.59,17065.04,8002.1802,6595.7998,1663.74,6605.3999
10/8/2007,117.42,1552.58,,7974.3701,6540.8999,1655.18,6654.2998
10/9/2007,117.14,1565.15,17159.9,7980.4399,6615.3999,1667.34,6677.7998
10/10/2007,117.25,1562.47,17177.89,7986.5698,6633,1670.27,6738.2998
10/11/2007,117.28,1554.41,17458.98,8033.6899,6724.5,1675.17,6771.8999
10/12/2007,117.61,1561.8,17331.17,8041.2598,6730.7002,1675.29,6748.8999
10/15/2007,117.4,1548.71,17358.15,7969.4702,6644.5,1664.8,6739
10/16/2007,116.92,1538.53,17137.92,7962.6401,6614.2998,1647.85,6692
10/17/2007,116.68,1541.24,16955.31,7985.4102,6677.7002,1653.1,6680.1001
10/18/2007,115.63,1540.08,17106.09,7921.3999,6609.3999,1655.65,6767.7002
10/19/2007,114.52,1500.63,16814.37,7884.1201,6527.8999,1627.42,6706.2998
10/22/2007,114.55,1506.33,16438.47,7794.9399,6459.2998,1614.69,6577.2998
10/23/2007,114.78,1519.59,16450.58,7842.79,6514,1633.44,6660.8999
10/24/2007,114.27,1515.88,16358.39,7828.96,6482,1627.85,6634.3999
10/25/2007,114.18,1514.4,16284.17,7932.4399,6576.2998,1635.48,6624.2998
10/26/2007,114.19,1535.28,16505.63,7949.1699,6661.2998,1658.95,6700.6001
10/29/2007,114.66,1540.98,16698.08,8009.6699,6706,1672.61,6792.1001
10/30/2007,114.64,1531.02,16651.01,7977.9399,6659,1663.89,6750.2002
10/31/2007,115.44,1549.38,16737.63,8019.2202,6721.6001,1682.35,6754.1001
11/1/2007,114.67,1508.44,16870.4,7880.8501,6586.1001,1653.25,6828.7002
11/2/2007,114.86,1509.65,16517.48,7849.4902,6530.6001,1647.07,6696.6001
11/5/2007,114.55,1502.17,16268.92,7807.5498,6461.3999,1634.74,6582.2998
11/6/2007,114.73,1520.27,16249.63,7827.1899,6474.8999,1651.59,6628
11/7/2007,112.63,1475.62,16096.68,7799.6201,6385.1001,1630.32,6692.3999
11/8/2007,112.6,1474.77,15771.57,7819.4702,6381.8999,1621.03,6521.6001
11/9/2007,110.69,1453.7,15583.42,7812.3999,6304.8999,1598.08,6545.7002
11/12/2007,109.41,1439.18,15197.09,7806.8398,6337.8999,1576.25,6455.2998
11/13/2007,110.9,1481.05,15126.63,7777.5601,6362.3999,1601.81,6515.2002
11/14/2007,111.33,1470.58,15499.56,7783.1099,6432.1001,1607.88,6598.6001
11/15/2007,110.31,1451.15,15396.3,7667.0298,6359.6001,1585.16,6528.6001
11/16/2007,111.09,1458.74,15154.61,7612.2598,6291.2002,1581.1,6461.8999
11/19/2007,109.77,1433.27,15042.56,7511.9702,6120.7998,1555.75,6535.2002
11/20/2007,109.98,1439.7,15211.52,7630.3101,6226.5,1570.74,6425.3999
11/21/2007,108.42,1416.77,14837.66,7518.4199,6070.8999,1542.57,6384.2998
11/22/2007,108.44,,14888.77,7562.1001,6155.2998,1547.2,6334.2998
11/23/2007,108.29,1440.7,,7608.96,6262.1001,1566.9,6330.2002
11/26/2007,107.41,1407.22,15135.21,7567.3599,6180.5,1553.55,6471.3999
11/27/2007,108.97,1428.23,15222.85,7531.3501,6140.7002,1561.93,6432.7002
11/28/2007,110.03,1469.02,15153.78,7723.6602,6306.2002,1592.2,6370.1001
11/29/2007,109.94,1469.72,15513.74,7765.1899,6349.1001,1601.57,6444.5
11/30/2007,111.24,1481.14,15680.67,7870.52,6432.5,1610.94,6533.1001
12/3/2007,110.47,1472.42,15628.97,7837.2598,6386.6001,1604.06,6533.5
12/4/2007,109.87,1462.79,15480.19,7808.9399,6315.2002,1593.08,6530.7998
12/5/2007,110.9,1485.01,15608.88,7944.77,6493.7998,1609.85,6508.1001
12/6/2007,111.32,1507.34,15874.08,7940.5801,6485.6001,1623.89,6600.8999
12/7/2007,111.69,1504.66,15956.37,7994.0698,6554.8999,1630.05,6654.7002
12/10/2007,111.71,1515.96,15924.39,8033.3599,6565.3999,1641.14,6625.1001
12/11/2007,110.66,1477.65,16044.72,8009.4199,6536.8999,1619.77,6680.3999
12/12/2007,112.24,1486.59,15932.26,8076.1201,6559.7998,1622.88,6615.2002
12/13/2007,112.22,1488.41,15536.52,7928.3101,6364.2002,1601.35,6597.6001
12/14/2007,113.28,1467.95,15514.51,7948.3599,6397,1582.12,6491.7002
12/17/2007,112.95,1445.9,15249.79,7825.4399,6277.7998,1552.77,6263.5
12/18/2007,113.4,1454.98,15207.86,7850.7402,6279.2998,1556.84,6236.8999
12/19/2007,113.43,1453,15030.51,7837.3198,6284.5,1552.42,6216.3999
12/20/2007,113.14,1460.12,15031.6,7869.1899,6345.6001,1556.93,6176.8999
12/21/2007,114.05,1484.46,15257,8002.6699,6434.1001,1580.55,6247
12/24/2007,114.3,1496.45,,,6479.2998,1589.45,6323.6001
12/25/2007,114.13,,15552.59,,,1592.4,
12/26/2007,114.34,1497.66,15653.54,,,1598.19,
12/27/2007,113.73,1476.37,15564.69,8038.6001,6497.7998,1590.15,6350.8999
12/28/2007,112.29,1478.49,15307.78,8067.3198,6476.8999,1594.79,6339.8999
12/31/2007,111.75,1468.36,,,6456.8999,1588.8,6339.7998
1/1/2008,111.65,,,,,,
1/2/2008,109.66,1447.16,,7949.1099,6416.7002,1578.13,6353.2002
1/3/2008,109.32,1447.16,,7908.4102,6479.3999,1576.46,6290.7002
1/4/2008,108.6,1411.63,14691.41,7808.6899,6348.5,1543.31,6306.7998
1/7/2008,109.18,1416.18,14500.55,7817.1699,6335.7002,1537.14,6161.6001
1/8/2008,108.9,1390.19,14528.67,7849.9902,6356.5,1526.91,6128.1001
1/9/2008,110.05,1409.13,14599.16,7782.71,6272.7002,1529.69,6087.7002
1/10/2008,109.34,1420.33,14388.11,7713.0898,6222.7002,1529.88,6078.7002
1/11/2008,108.84,1401.02,14110.79,7717.9502,6202,1515.93,5981.6001
1/14/2008,108.17,1416.25,,7732.02,6215.7002,1530.29,5980
1/15/2008,106.79,1380.95,13972.63,7566.3799,6025.6001,1494.11,5960
1/16/2008,107.64,1373.2,13504.51,7471.5698,5942.8999,1469.56,5809.7002
1/17/2008,106.54,1333.25,13783.45,7413.5298,5902.3999,1448.79,5796.1001
1/18/2008,106.87,1325.19,13861.29,7314.1699,5901.7002,1437.8,5747.2998
1/21/2008,105.99,,13325.94,6790.1899,5578.2002,1395.29,5580.3999
1/22/2008,106.44,1310.5,12573.05,6769.4702,5740.1001,1391.49,5186.7998
1/23/2008,106.72,1338.6,12829.06,6439.21,5609.2998,1397.17,5412.2998
1/24/2008,107.18,1352.07,13092.78,6821.0698,5875.7998,1440.02,5580.3999
1/25/2008,106.73,1330.61,13629.16,6816.7402,5869,1438.96,5860.2998
1/28/2008,106.9,1353.97,13087.91,6818.8501,5788.8999,1443.39,
1/29/2008,107.11,1362.3,13478.86,6892.96,5885.2002,1458.25,5716.5
1/30/2008,106.23,1355.81,13345.03,6875.3501,5837.2998,1449.37,5618.7002
1/31/2008,106.45,1378.55,13592.47,6851.75,5879.7998,1466.35,5650.2998
2/1/2008,106.49,1395.42,13497.16,6968.6699,6029.2002,1487.56,5842.8999
2/4/2008,106.71,1380.82,13859.7,7000.4902,6026.2002,1484.32,5867.3999
2/5/2008,106.82,1336.64,13745.5,6765.25,5868,1436.18,5792.8999
2/6/2008,106.54,1326.45,13099.24,6847.5098,5875.3999,1425.07,5609.3999
2/7/2008,107.49,1336.91,13207.15,6733.7202,5724.1001,1416.49,5596.7002
2/8/2008,107.3,1331.29,13017.24,6767.2798,5784,1414.58,5658
2/11/2008,106.97,1339.13,,6743.54,5707.7002,1414.45,5537.6001
2/12/2008,107.31,1348.86,13021.96,6967.8398,5910,1438.12,5608.1001
2/13/2008,108.34,1367.21,13068.3,6973.6699,5880.1001,1445.47,5542.1001
2/14/2008,107.87,1348.86,13626.45,6962.2798,5879.2998,1445.96,5684.7998
2/15/2008,107.82,1349.99,13622.56,6832.4302,5787.6001,1439.5,5606.6001
2/18/2008,108.23,,13635.4,6967.5498,5946.6001,1445.87,5558.3999
2/19/2008,107.78,1348.78,13757.91,7002.29,5966.8999,1453.42,5619.1001
2/20/2008,108.12,1360.03,13310.37,6899.6802,5893.6001,1443.24,5496.5
2/21/2008,107.4,1342.53,13688.28,6904.8501,5932.2002,1447.35,5583.3999
2/22/2008,107.17,1353.11,13500.46,6806.29,5888.5,1448.93,5559.8999
2/25/2008,108.07,1371.8,13914.57,6882.5601,5999.5,1471.83,5621.6001
2/26/2008,107.28,1381.29,13824.72,6985.9702,6087.3999,1487.42,5666.1001
2/27/2008,106.49,1380.02,14031.3,6997.8501,6076.5,1498.2,5767.2002
2/28/2008,105.37,1367.68,13925.51,6862.52,5965.7002,1485.42,5651.2002
2/29/2008,103.74,1330.63,13603.02,6748.1299,5884.2998,1455.56,5572.1001
3/3/2008,103.49,1331.34,12992.18,6689.9502,5818.6001,1441.75,5405.7998
3/4/2008,103.37,1326.75,12992.28,6545.04,5767.7002,1432.95,5380.2998
3/5/2008,104.02,1333.7,12972.06,6683.71,5853.5,1444.99,5376.6001
3/6/2008,102.67,1304.34,13215.42,6591.3101,5766.3999,1429.81,5435.5
3/7/2008,102.67,1293.37,12782.8,6513.9902,5699.8999,1411.27,5264
3/10/2008,101.76,1273.37,12532.13,6448.0801,5629.1001,1390.81,5180.3999
3/11/2008,103.42,1320.65,12658.28,6524.5698,5690.3999,1420.85,5134.2002
3/12/2008,101.8,1308.77,12861.13,6599.3701,5776.3999,1430.93,5257.8999
3/13/2008,100.65,1315.48,12433.44,6500.5601,5692.3999,1428.62,5135.8999
3/14/2008,99.09,1288.14,12241.6,6451.8999,5631.7002,1407.99,5206.8999
3/17/2008,97.33,1276.6,11787.51,6182.2998,5414.3999,1378.56,5087
3/18/2008,99.86,1330.74,11964.16,6393.3901,5605.7998,1424.58,5086.1001
3/19/2008,99.04,1298.42,12260.44,6361.2202,5545.6001,1400.35,5289.1001
3/20/2008,99.51,1329.51,,6319.9902,5495.2002,1404.41,5127.5
3/21/2008,99.58,,12482.57,,,1406.98,
3/24/2008,100.75,1349.88,12480.09,,,1417.09,
3/25/2008,99.98,1352.99,12745.22,6524.71,5689.1001,1448.57,5318.3999
3/26/2008,99.2,1341.13,12706.63,6489.2598,5660.3999,1446.74,5381.3999
3/27/2008,99.65,1325.76,12604.58,6578.0601,5717.5,1443.66,5371.6001
3/28/2008,99.23,1315.22,12820.47,6559.8999,5692.8999,1435.62,5351.1001
3/31/2008,99.7,1322.7,12525.54,6534.9702,5702.1001,1437.4,5355.7002
4/1/2008,101.85,1370.18,12656.42,6720.3301,5852.6001,1467.76,5361.2002
4/2/2008,102.36,1367.53,13189.36,6777.4399,5915.8999,1481.23,5502.8999
4/3/2008,102.26,1369.31,13389.9,6741.7202,5891.2998,1485.48,5608.8999
4/4/2008,101.47,1370.4,13293.22,6763.3901,5947.1001,1492.57,5619.6001
4/7/2008,102.4,1372.54,13450.23,6821.0298,6014.7998,1498.54,5625
4/8/2008,102.66,1365.54,13250.43,6771.98,5990.2002,1486.77,5571.5
4/9/2008,101.81,1354.49,13111.89,6721.3599,5983.8999,1476.89,5520.2002
4/10/2008,101.95,1360.55,12945.3,6704.3198,5965.1001,1479.62,5446.3999
4/11/2008,100.96,1332.83,13323.73,6603.5698,5895.5,1461.42,5439.2998
4/14/2008,101.1,1328.32,12917.51,6554.4902,5831.6001,1451.21,5342.3999
4/15/2008,101.83,1334.43,12990.58,6585.0498,5906.8999,1456.9,5400.3999
4/16/2008,101.83,1364.71,13146.13,6702.8398,6046.2002,1491.39,5470.2998
4/17/2008,102.48,1365.56,13398.3,6681.8101,5980.3999,1488.12,5519
4/18/2008,103.67,1390.33,13476.45,6843.0801,6056.5,1504.56,5429.7002
4/21/2008,103.27,1388.17,13696.55,6786.5498,6053,1512.64,5600.2998
4/22/2008,103.03,1375.94,13547.82,6728.2998,6034.7002,1503.29,5564.6001
4/23/2008,103.38,1379.93,13579.16,6795.0298,6083.6001,1504.51,5652.8999
4/24/2008,104.27,1388.82,13540.87,6821.3198,6050.7002,1500.74,5587.2998
4/25/2008,104.43,1397.84,13863.47,6896.5801,6091.3999,1514.52,
4/28/2008,104.19,1396.37,13894.37,6925.3301,6090.3999,1518.06,5602.7002
4/29/2008,104.02,1390.94,,6885.3398,6089.3999,1510.02,5606.8999
4/30/2008,103.92,1385.59,13849.99,6948.8198,6087.2998,1508.99,5595.3999
5/1/2008,104.43,1409.34,13766.86,,6087.2998,1515.93,5585.7998
5/2/2008,105.4,1413.9,14049.26,7043.23,6215.5,1530.19,5700.3999
5/5/2008,104.86,1407.49,,7052.0801,,1529.74,5730.2998
5/6/2008,104.78,1418.26,,7017.1001,6215.2002,1537.27,5701.3999
5/7/2008,104.73,1392.57,14102.48,7076.25,6261,1523.27,5668.3999
5/8/2008,103.74,1397.68,13943.26,7071.8999,6270.7998,1527.52,5723.2002
5/9/2008,102.87,1388.28,13655.34,7003.1699,6204.7002,1513.69,5771.7998
5/12/2008,103.75,1403.58,13743.36,7035.9502,6220.6001,1526.61,5828.5
5/13/2008,104.75,1403.04,13953.73,7060.1899,6211.8999,1526.12,5812.7002
5/14/2008,105.04,1408.66,14118.55,7083.2402,6216,1530.81,5872.7002
5/15/2008,104.75,1423.57,14251.74,7081.0498,6251.7998,1545.57,5890.7002
5/16/2008,104.05,1425.35,14219.48,7156.5498,6304.2998,1555.61,5931
5/19/2008,104.33,1426.63,14269.61,7225.9399,6376.5,1560.68,5949.3999
5/20/2008,103.68,1413.4,14160.09,7118.5,6191.6001,1547.88,5908.1001
5/21/2008,103.06,1390.71,13926.3,7040.8301,6198.1001,1532.58,5823.3999
5/22/2008,104.08,1394.35,13978.46,7070.3301,6181.6001,1534.08,5826.8999
5/23/2008,103.38,1375.93,14012.2,6944.0498,6087.2998,1517.41,5768
5/26/2008,103.44,,13690.19,6953.8398,,1511.71,5707
5/27/2008,104.24,1385.35,13893.31,6958.6602,6058.5,1512.95,5714.3999
5/28/2008,104.69,1390.84,13709.44,7033.8398,6069.6001,1515.15,5648.1001
5/29/2008,105.51,1398.26,14124.47,7055.0298,6068.1001,1520.35,5709.3999
5/30/2008,105.52,1400.38,14338.54,7096.79,6053.5,1525.73,5654.7002
6/2/2008,104.43,1385.67,14440.14,7008.77,6007.6001,1515.99,5662.2998
6/3/2008,105.09,1377.65,14209.17,7019.1299,6057.7002,1509.23,5574.2002
6/4/2008,105.23,1377.2,14435.57,6965.4302,5970.1001,1504.56,5584.5
6/5/2008,105.94,1404.05,14341.12,6941.8301,5995.2998,1518.64,5530.1001
6/6/2008,104.93,1360.68,14489.44,6803.8101,5906.7998,1496.48,5592.1001
6/9/2008,106.31,1361.76,14181.38,6815.6299,5877.6001,1489.01,
6/10/2008,107.44,1358.44,14021.17,6771.1001,5827.2998,1469.13,5437.5
6/11/2008,106.97,1335.49,14183.48,6650.2598,5723.2998,1453.19,5467.2998
6/12/2008,107.96,1339.87,13888.6,6714.52,5790.5,1447.36,5329.2002
6/13/2008,108.19,1360.03,13973.73,6765.3198,5802.7998,1459.95,5378.1001
6/16/2008,108.22,1360.14,14354.37,6729.8799,5794.6001,1467.6,5371.7002
6/17/2008,107.93,1350.93,14348.37,6796.1602,5861.8999,1468.74,5422.7002
6/18/2008,107.88,1337.81,14452.82,6728.9102,5756.8999,1456.85,5443.2002
6/19/2008,108.01,1342.83,14130.17,6721.1699,5708.3999,1450.15,5366.6001
6/20/2008,107.34,1317.93,13942.08,6578.4399,5620.7998,1430.44,5288.2998
6/23/2008,107.85,1318,13857.47,6589.46,5667.2002,1424.48,5283.7002
6/24/2008,107.82,1314.29,13849.56,6536.0601,5634.7002,1421.08,5290
6/25/2008,107.81,1321.97,13829.92,6617.8398,5666.1001,1428.38,5237.7998
6/26/2008,106.81,1283.15,13822.32,6459.6001,5518.2002,1403.36,5307
6/27/2008,106.14,1278.38,13544.36,6421.9102,5529.8999,1397.59,5237
6/30/2008,106.21,1280,13481.38,6418.3198,5625.8999,1402.13,5215.2998
7/1/2008,106.13,1284.91,13463.2,6315.9399,5479.8999,1392.58,5138.8999
7/2/2008,105.92,1261.52,13286.37,6305.4199,5426.2998,1375.41,5094.7998
